repo,L1_Theme,__source_file__,l1_theme_raw,l1_theme_canonical,l1_theme_secondary_group
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Performance issue,Performance issue,Functional Reliability
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Authentication friction,Authentication friction,Operational Friction
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Security concerns,Security concerns,Functional Reliability
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Unexpected behavior, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Tedious Workflows, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Authentication friction,Authentication friction,Operational Friction
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Tedious Workflows, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Tedious Workflows, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Security concerns, Tedious Workflows, User confusion / unclear documentation/documentation improvements",hashicorp__vault___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
