repo,Nielsen_theme,__source_file__,nielsen_theme_raw,nielsen_theme_canonical
hashicorp/vault,"2. Match between system and the real world, 4. Consistency and standards, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,4. Consistency and standards,4. Consistency and standards
hashicorp/vault,"2. Match between system and the real world, 4. Consistency and standards, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
hashicorp/vault,"2. Match between system and the real world, 4. Consistency and standards, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,10. Help and documentation,10. Help and documentation
hashicorp/vault,"4. Consistency and standards, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,4. Consistency and standards,4. Consistency and standards
hashicorp/vault,"4. Consistency and standards, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
hashicorp/vault,"4. Consistency and standards, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,10. Help and documentation,10. Help and documentation
hashicorp/vault,"5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,5. Error prevention,5. Error prevention
hashicorp/vault,"5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
hashicorp/vault,"5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,10. Help and documentation,10. Help and documentation
hashicorp/vault,7. Flexibility and efficiency of use,hashicorp__vault___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
hashicorp/vault,7. Flexibility and efficiency of use,hashicorp__vault___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
hashicorp/vault,"2. Match between system and the real world, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,2. Match between system and the real world,2. Match between system and the real world
hashicorp/vault,"2. Match between system and the real world, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,5. Error prevention,5. Error prevention
hashicorp/vault,"2. Match between system and the real world, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
hashicorp/vault,"2. Match between system and the real world, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,10. Help and documentation,10. Help and documentation
hashicorp/vault,"7. Flexibility and efficiency of use, 10. Help and documentation",hashicorp__vault___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
hashicorp/vault,"7. Flexibility and efficiency of use, 10. Help and documentation",hashicorp__vault___non-human.xlsx,10. Help and documentation,10. Help and documentation
hashicorp/vault,"2. Match between system and the real world, 4. Consistency and standards, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,2. Match between system and the real world,2. Match between system and the real world
hashicorp/vault,"2. Match between system and the real world, 4. Consistency and standards, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,4. Consistency and standards,4. Consistency and standards
hashicorp/vault,"2. Match between system and the real world, 4. Consistency and standards, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,5. Error prevention,5. Error prevention
hashicorp/vault,"2. Match between system and the real world, 4. Consistency and standards, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
hashicorp/vault,"2. Match between system and the real world, 4. Consistency and standards, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,10. Help and documentation,10. Help and documentation
hashicorp/vault,"2. Match between system and the real world, 10. Help and documentation",hashicorp__vault___non-human.xlsx,2. Match between system and the real world,2. Match between system and the real world
hashicorp/vault,"2. Match between system and the real world, 10. Help and documentation",hashicorp__vault___non-human.xlsx,10. Help and documentation,10. Help and documentation
hashicorp/vault,"5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,5. Error prevention,5. Error prevention
hashicorp/vault,"5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
hashicorp/vault,"5. Error prevention, '9. Help users recognize, diagnose, and recover from errors', 10. Help and documentation",hashicorp__vault___non-human.xlsx,10. Help and documentation,10. Help and documentation
hashicorp/vault,"4. Consistency and standards, '9. Help users recognize, diagnose, and recover from errors']",hashicorp__vault___non-human.xlsx,4. Consistency and standards,4. Consistency and standards
hashicorp/vault,"4. Consistency and standards, '9. Help users recognize, diagnose, and recover from errors']",hashicorp__vault___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
hashicorp/vault,"4. Consistency and standards, 7. Flexibility and efficiency of use",hashicorp__vault___non-human.xlsx,4. Consistency and standards,4. Consistency and standards
hashicorp/vault,"4. Consistency and standards, 7. Flexibility and efficiency of use",hashicorp__vault___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
hashicorp/vault,"2. Match between system and the real world, 4. Consistency and standards, 10. Help and documentation",hashicorp__vault___non-human.xlsx,2. Match between system and the real world,2. Match between system and the real world
hashicorp/vault,"2. Match between system and the real world, 4. Consistency and standards, 10. Help and documentation",hashicorp__vault___non-human.xlsx,4. Consistency and standards,4. Consistency and standards
hashicorp/vault,"2. Match between system and the real world, 4. Consistency and standards, 10. Help and documentation",hashicorp__vault___non-human.xlsx,10. Help and documentation,10. Help and documentation
hashicorp/vault,"4. Consistency and standards, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors']",hashicorp__vault___non-human.xlsx,4. Consistency and standards,4. Consistency and standards
hashicorp/vault,"4. Consistency and standards, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors']",hashicorp__vault___non-human.xlsx,5. Error prevention,5. Error prevention
hashicorp/vault,"4. Consistency and standards, 5. Error prevention, '9. Help users recognize, diagnose, and recover from errors']",hashicorp__vault___non-human.xlsx,"9. Help users recognize, diagnose, and recover from errors","9. Help users recognize, diagnose, and recover from errors"
hashicorp/vault,"7. Flexibility and efficiency of use, 10. Help and documentation",hashicorp__vault___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
hashicorp/vault,"7. Flexibility and efficiency of use, 10. Help and documentation",hashicorp__vault___non-human.xlsx,10. Help and documentation,10. Help and documentation
hashicorp/vault,7. Flexibility and efficiency of use,hashicorp__vault___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
hashicorp/vault,"1. Visibility of system status, 5. Error prevention, 7. Flexibility and efficiency of use",hashicorp__vault___non-human.xlsx,1. Visibility of system status,1. Visibility of system status
hashicorp/vault,"1. Visibility of system status, 5. Error prevention, 7. Flexibility and efficiency of use",hashicorp__vault___non-human.xlsx,5. Error prevention,5. Error prevention
hashicorp/vault,"1. Visibility of system status, 5. Error prevention, 7. Flexibility and efficiency of use",hashicorp__vault___non-human.xlsx,7. Flexibility and efficiency of use,7. Flexibility and efficiency of use
hashicorp/vault,"1. Visibility of system status, '9. Help users recognize, diagnose, and recover from errors']",hashicorp__vault___non-human.xlsx,1. Visibility of system status,1. Visibility of system status
