repo,L1_Theme,__source_file__,l1_theme_raw,l1_theme_canonical,l1_theme_secondary_group
hashicorp/vault,"Unexpected behavior, Configuration friction",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Configuration friction",hashicorp__vault___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows",hashicorp__vault___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
hashicorp/vault,"Unexpected behavior, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows",hashicorp__vault___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows",hashicorp__vault___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues, Missing feature / enhancement request",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues, Missing feature / enhancement request",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues, Missing feature / enhancement request",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"User confusion / unclear documentation, Configuration friction",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"User confusion / unclear documentation, Configuration friction",hashicorp__vault___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"User confusion / unclear documentation, Configuration friction",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"User confusion / unclear documentation, Configuration friction",hashicorp__vault___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Configuration friction, Integration failure/issues",hashicorp__vault___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Configuration friction, Integration failure/issues",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,Authentication friction,Authentication friction,Operational Friction
hashicorp/vault,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues, Integration failure/issues",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues, Integration failure/issues",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues, Integration failure/issues",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,"User confusion / unclear documentation, Configuration friction",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"User confusion / unclear documentation, Configuration friction",hashicorp__vault___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,User confusion / unclear documentation,hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"User confusion / unclear documentation, Integration failure/issues",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"User confusion / unclear documentation, Integration failure/issues",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,Missing feature / enhancement request,hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,"Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"Missing feature / enhancement request, Integration failure/issues",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Integration failure/issues",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,Missing feature / enhancement request,hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Notification/Logging /Web UI Issues, Configuration friction",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Notification/Logging /Web UI Issues, Configuration friction",hashicorp__vault___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Unexpected behavior, Tedious Workflows, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Tedious Workflows, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
hashicorp/vault,"Unexpected behavior, Tedious Workflows, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"User confusion / unclear documentation, Missing feature / enhancement request",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"User confusion / unclear documentation, Missing feature / enhancement request",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Unexpected behavior, Configuration friction, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Configuration friction, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Unexpected behavior, Configuration friction, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,User confusion / unclear documentation,hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
